EmpID,StartDate,ExitDate,Total Employment Time,DOB,Age at Termination Date,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,State,JobFunctionDescription,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3282,2020-06-04,,Active,1978-06-23,,Production Technician II,Stephanie Lewis,EW,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Wireline Construction,MA,Lineman,Female,Asian,Married,Fully Meets,3
3283,2020-07-21,,Active,1988-08-13,,Production Technician II,Vanessa Garrison,MSC,Active,Contract,Zone B,Part-Time,Active,Production       ,Wireline Construction,MA,Lineman,Female,Hispanic,Married,Fully Meets,3
3284,2022-08-21,2023-03-29,220 days 00:00:00,1948-10-17,74,Production Technician I,Jonathan Franco,EW,Voluntarily Terminated,Contract,Zone A,Part-Time,Resignation,Production       ,Fielders,MA,Technician,Male,Other,Divorced,Fully Meets,2
3285,2021-07-16,2023-06-12,696 days 00:00:00,1954-01-15,69,Production Technician I,Mark Mills,MSC,Terminated for Cause,Contract,Zone B,Part-Time,Retirement,Production       ,Wireline Construction,MA,Laborer,Male,Other,Single,PIP,4
3286,2019-11-06,,Active,1970-08-15,,Production Technician I,Kristina Hawkins,NEL,Active,Full-Time,Zone C,Temporary,Active,Production       ,Project Management - Con,MA,Project Manager,Female,White,Divorced,PIP,3
3287,2021-01-01,,Active,1979-06-10,,Production Technician I,Bobby Parker,PL,Active,Part-Time,Zone A,Temporary,Active,Production       ,General - Con,MA,Laborer,Female,Asian,Divorced,Fully Meets,1
3288,2019-09-24,,Active,1967-12-16,,Production Technician I,Mark Bolton,PYZ,Active,Full-Time,Zone A,Temporary,Active,Production       ,Field Operations,MA,Foreman,Female,White,Divorced,Fully Meets,2
3289,2020-05-17,,Active,1980-11-06,,Production Technician I,Mr. Aaron Mcclain,SVG,Active,Contract,Zone A,Full-Time,Active,Production       ,General - Con,MA,Groundman,Female,White,Divorced,Fully Meets,4
3290,2018-08-07,,Active,1995-12-07,,Production Technician I,Jeffery Baker,TNS,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Field Operations,MA,Mechanic,Male,Other,Single,Fully Meets,3
3291,2023-08-01,,Active,1957-08-09,,Production Technician I,Dustin Hoffman,WBL,Active,Contract,Zone C,Full-Time,Active,Production       ,General - Con,MA,Flagger,Male,Hispanic,Married,Fully Meets,2
3292,2019-01-12,2020-01-09,362 days 00:00:00,1946-05-13,73,Production Technician I,Connor Wallace,PYZ,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Retirement,Production       ,Field Operations,MA,Engineer,Male,Asian,Single,Fully Meets,4
3293,2021-04-09,2022-11-29,599 days 00:00:00,1967-09-01,55,Production Technician I,Cindy Ruiz,WBL,Voluntarily Terminated,Contract,Zone C,Full-Time,Retirement,Production       ,General - Con,MA,Technician,Female,Black,Married,Fully Meets,3
3294,2022-06-04,2022-12-24,203 days 00:00:00,1965-06-06,57,Production Technician I,Regina Dickerson,NEL,Leave of Absence,Full-Time,Zone A,Temporary,Retirement,Production       ,Aerial,MA,Lineman,Female,Other,Divorced,Fully Meets,3
3295,2019-05-31,,Active,1954-11-18,,Production Technician I,Joshua Wilson,PL,Active,Part-Time,Zone C,Full-Time,Active,Production       ,Aerial,MA,Groundman,Female,Black,Divorced,Fully Meets,5
3296,2019-01-07,2019-10-08,274 days 00:00:00,1947-10-07,72,Production Technician I,Michael Palmer,BPC,Leave of Absence,Part-Time,Zone C,Full-Time,Voluntary,Production       ,Field Operations,MA,Foreman,Male,White,Married,PIP,2
3297,2020-07-18,2021-04-20,276 days 00:00:00,1955-10-12,65,Production Technician I,Bryan Beasley,CCDR,Leave of Absence,Contract,Zone A,Temporary,Retirement,Production       ,Field Operations,MA,Engineer,Male,Black,Married,Fully Meets,4
3298,2020-11-19,2021-05-21,183 days 00:00:00,1996-03-10,25,Production Technician II,Sarah Escobar,EW,Active,Full-Time,Zone A,Full-Time,Involuntary,Production       ,Field Operations,MA,Technician,Female,Hispanic,Widowed,Fully Meets,5
3299,2022-11-10,,Active,1975-06-10,,Production Technician II,Tabitha Cunningham,MSC,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Wireline Construction,MA,Supervisor,Male,White,Widowed,Fully Meets,4
3300,2021-03-25,2022-05-08,409 days 00:00:00,1946-11-27,75,Production Technician II,Mr. Gregory Mullins MD,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,Production       ,Field Operations,MA,Technician,Male,White,Married,Fully Meets,2
3301,2019-05-13,2022-08-13,1188 days 00:00:00,1997-08-27,24,Production Technician II,Michael Clark,PL,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Production       ,Field Operations,MA,Construction Manager,Male,Black,Divorced,Fully Meets,1
3302,2019-06-07,2022-11-06,1248 days 00:00:00,1943-07-25,79,Production Technician II,Shawn Johnson,PYZ,Leave of Absence,Full-Time,Zone A,Part-Time,Retirement,Production       ,General - Con,MA,Lineman,Female,Hispanic,Married,Fully Meets,4
3303,2023-02-18,,Active,1981-11-11,,Production Technician II,Kathy York,SVG,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Black,Single,Fully Meets,3
3304,2019-04-02,,Active,1984-12-07,,Production Technician II,Cynthia Morgan,TNS,Active,Part-Time,Zone A,Temporary,Active,Production       ,Wireline Construction,MA,Foreman,Female,Other,Single,Fully Meets,4
3305,2020-11-30,2022-10-23,692 days 00:00:00,1992-07-09,30,Production Technician I,Alex Lopez,WBL,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Production       ,Project Management - Con,MA,Coordinator,Female,Other,Widowed,Fully Meets,4
3306,2022-09-24,2022-10-27,33 days 00:00:00,1992-03-31,30,Production Technician I,Angela Terry,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Production       ,Field Operations,MA,Laborer,Male,White,Married,PIP,4
3307,2019-06-21,,Active,1978-10-18,,Production Technician I,Henry Armstrong Jr.,PL,Active,Full-Time,Zone C,Full-Time,Active,Production       ,Executive,MA,Vp,Male,Asian,Married,Fully Meets,4
3308,2022-06-10,,Active,1998-11-22,,Production Technician I,Mary Kent,BPC,Active,Contract,Zone C,Temporary,Active,Production       ,General - Sga,MA,Administrative,Female,Black,Married,Fully Meets,3
3309,2020-10-18,,Active,2000-04-17,,Production Technician I,Kelly Brown,CCDR,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Finance & Accounting,MA,Assistant,Female,White,Single,Fully Meets,1
3310,2022-02-02,2023-02-04,367 days 00:00:00,1975-07-25,47,Production Technician I,Sheryl Austin,SVG,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Executive,MA,Vp,Female,Asian,Married,Fully Meets,3
3311,2021-06-17,2021-12-03,169 days 00:00:00,1974-03-12,47,Production Technician I,Christina Kennedy,EW,Active,Contract,Zone A,Temporary,Retirement,Production       ,Field Operations,MA,Project Manager,Female,Black,Widowed,Fully Meets,4
3312,2018-12-01,,Active,1946-04-30,,Production Technician I,Sara Grimes,MSC,Active,Part-Time,Zone C,Temporary,Active,Production       ,Engineers,MA,Engineer,Male,Hispanic,Married,Fully Meets,4
3313,2021-05-09,,Active,1976-02-16,,Production Technician I,Teresa George,TNS,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Wireline Construction,MA,Assistant,Male,Hispanic,Married,Fully Meets,3
3314,2019-01-01,,Active,1955-09-24,,Production Technician I,Shelly Turner,PYZ,Active,Part-Time,Zone A,Temporary,Active,Production       ,General - Eng,MA,Project Manager,Male,Other,Widowed,Fully Meets,4
3315,2018-10-13,2020-03-18,522 days 00:00:00,1957-04-15,62,Production Technician I,Crystal Richmond,WBL,Voluntarily Terminated,Full-Time,Zone C,Temporary,Involuntary,Production       ,Field Operations,MA,Locator,Female,Other,Widowed,Fully Meets,3
3316,2020-04-25,2022-12-13,962 days 00:00:00,1975-11-11,47,Production Technician I,Theresa Holmes,NEL,Leave of Absence,Part-Time,Zone C,Full-Time,Retirement,Production       ,Catv,MA,Lineman,Female,Hispanic,Widowed,Fully Meets,3
3317,2022-03-17,,Active,1983-04-08,,Production Technician I,Amanda Weiss,PL,Active,Part-Time,Zone C,Full-Time,Active,Production       ,Finance & Accounting,MA,Specialist,Female,Other,Single,Fully Meets,3
3318,2019-11-18,2022-02-10,815 days 00:00:00,1996-12-08,25,Production Technician I,Thomas Figueroa,BPC,Leave of Absence,Part-Time,Zone A,Full-Time,Resignation,Production       ,People Services,MA,Administrator,Male,White,Divorced,Fully Meets,3
3319,2019-10-09,,Active,1963-01-25,,Production Technician II,Bradley Snyder,NEL,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,MA,Laborer,Female,Hispanic,Married,Fully Meets,3
3320,2020-05-18,,Active,1969-07-06,,Production Technician II,Dennis Richards,PL,Active,Part-Time,Zone A,Part-Time,Active,Production       ,General - Con,MA,Foreman,Male,Other,Divorced,Fully Meets,5
3321,2019-02-17,,Active,1986-01-11,,Production Technician II,Eric Aguilar,BPC,Active,Contract,Zone B,Full-Time,Active,Production       ,Engineers,MA,Technician,Male,White,Single,Fully Meets,2
3322,2020-07-31,2022-09-27,788 days 00:00:00,1943-10-09,79,Production Technician II,Kathleen Bowen,CCDR,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Voluntary,Production       ,Aerial,MA,Lineman,Male,White,Single,Fully Meets,4
3323,2023-06-17,2023-07-13,26 days 00:00:00,1962-06-04,61,Production Technician II,Chloe Berg,SVG,Leave of Absence,Full-Time,Zone C,Temporary,Voluntary,Production       ,Project Management - Con,MA,Laborer,Female,Black,Married,Fully Meets,4
3324,2019-06-30,2022-07-24,1120 days 00:00:00,1952-11-04,69,Production Technician II,Anna Martinez,EW,Leave of Absence,Part-Time,Zone A,Part-Time,Involuntary,Production       ,Splicing,MA,Splicer,Female,Black,Divorced,PIP,3
3325,2021-07-13,2022-03-11,241 days 00:00:00,1993-10-14,28,Production Technician II,Christopher Blankenship,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Production       ,Field Operations,MA,Technician,Female,White,Single,Fully Meets,3
3326,2022-01-14,,Active,1941-09-03,,Production Technician I,Jackson Baird,PYZ,Active,Contract,Zone A,Temporary,Active,Production       ,General - Con,MA,Laborer,Male,Hispanic,Divorced,Fully Meets,3
3327,2020-01-01,,Active,1979-04-27,,Production Technician I,Randy Wright,WBL,Active,Contract,Zone C,Full-Time,Active,Production       ,Fielders,MA,Technician,Female,Hispanic,Widowed,Fully Meets,1
3328,2020-10-24,2023-04-11,899 days 00:00:00,1961-02-06,62,Production Technician I,Pamela Carter,NEL,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Production       ,Engineers,MA,Engineer,Male,White,Married,Fully Meets,3
3329,2020-10-24,,Active,1978-10-08,,Production Technician I,Robert Rogers,PL,Active,Part-Time,Zone B,Full-Time,Active,Production       ,General - Sga,MA,Coordinator,Male,Hispanic,Divorced,Fully Meets,4
3330,2020-08-09,,Active,1976-03-19,,Production Technician I,Michele Black,BPC,Active,Part-Time,Zone C,Part-Time,Active,Production       ,Fielders,MA,Engineer,Female,White,Divorced,Fully Meets,4
3331,2019-03-24,2020-10-16,572 days 00:00:00,1963-11-06,56,Production Technician I,Stephanie Pierce,CCDR,Active,Full-Time,Zone A,Part-Time,Voluntary,Production       ,Field Operations,MA,Technician,Female,Other,Single,Fully Meets,2
3332,2022-10-29,,Active,1961-03-06,,Production Technician I,Rebecca Moreno,SVG,Active,Part-Time,Zone B,Temporary,Active,Production       ,Wireline Construction,MA,Driver,Female,Other,Widowed,Fully Meets,3
3333,2023-05-16,,Active,1992-10-29,,Production Technician I,Jason Brady,EW,Active,Contract,Zone B,Temporary,Active,Production       ,Field Operations,MA,Administrative,Male,Hispanic,Single,Fully Meets,3
3334,2023-05-30,,Active,1989-05-19,,Production Technician I,Jonathan Miller,MSC,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Project Management - Con,MA,Drafter,Male,White,Single,Fully Meets,3
3335,2019-06-28,2021-12-16,902 days 00:00:00,1992-04-07,29,Production Technician I,Mary Rivera,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Production       ,Field Operations,MA,Driller,Male,Other,Divorced,Fully Meets,3
3336,2023-03-25,2023-05-17,53 days 00:00:00,1979-06-21,43,Production Technician I,Eric Huber,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Production       ,General - Con,MA,Coordinator,Male,Asian,Divorced,Fully Meets,3
3337,2022-08-26,,Active,1973-01-29,,Production Technician I,Michael Avery,WBL,Active,Full-Time,Zone A,Part-Time,Active,Production       ,Engineers,MA,Project Manager,Female,Black,Single,Fully Meets,3
3338,2019-11-15,,Active,1950-03-05,,Production Technician I,David Spears,NEL,Active,Contract,Zone C,Temporary,Active,Production       ,General - Con,MA,Laborer,Female,Hispanic,Divorced,Fully Meets,3
3339,2021-08-22,,Active,1951-12-11,,Production Technician I,Matthew Lyons,PL,Active,Part-Time,Zone C,Part-Time,Active,Production       ,Technology / It,MA,Engineer,Male,Hispanic,Divorced,Fully Meets,5
3340,2022-11-29,,Active,1961-05-10,,Production Technician I,Jamie Murray,BPC,Active,Part-Time,Zone A,Full-Time,Active,Production       ,General - Con,MA,Technician,Male,White,Married,Fully Meets,3
3341,2022-10-15,2023-01-25,102 days 00:00:00,1955-01-28,68,Production Technician II,Paul Watson,WBL,Active,Full-Time,Zone C,Temporary,Involuntary,Production       ,General - Con,MA,Splicer,Female,White,Single,Fully Meets,1
3342,2021-07-31,,Active,2000-02-17,,Production Technician II,Mrs. Danielle Sanchez,NEL,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Aerial,MA,Lineman,Male,Other,Widowed,Fully Meets,2
3343,2022-02-21,2023-05-26,459 days 00:00:00,1965-11-25,57,Production Technician II,Kari Walker,PL,Active,Part-Time,Zone A,Full-Time,Retirement,Production       ,Field Operations,MA,Mechanic,Male,Hispanic,Married,Fully Meets,4
3344,2021-08-29,,Active,1958-03-12,,Production Technician II,Samantha Green,BPC,Active,Contract,Zone B,Temporary,Active,Production       ,General - Con,MA,Lineman,Male,White,Married,Fully Meets,3
3345,2021-12-13,2023-01-29,412 days 00:00:00,1981-04-09,41,Production Technician II,Michael Spencer,CCDR,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Production       ,Project Management - Con,MA,Director,Male,Asian,Single,Fully Meets,4
3346,2021-03-30,2022-02-12,319 days 00:00:00,1957-04-07,64,Production Technician II,Juan Cooper,SVG,Leave of Absence,Part-Time,Zone B,Temporary,Involuntary,Production       ,Yard (Material Handling),MA,Lineman,Female,Other,Divorced,Fully Meets,2
3347,2021-02-02,2022-05-13,465 days 00:00:00,1962-08-22,59,Production Technician II,John Taylor,EW,Leave of Absence,Contract,Zone C,Temporary,Resignation,Production       ,Catv,MA,Operator,Female,Hispanic,Divorced,Fully Meets,3
3348,2019-10-31,,Active,1987-12-01,,Production Technician II,Michael Austin,MSC,Active,Part-Time,Zone A,Part-Time,Active,Production       ,General - Con,MA,Laborer,Female,Asian,Widowed,Fully Meets,2
3349,2022-11-07,,Active,1959-02-27,,Production Technician I,Sara Figueroa,WBL,Active,Contract,Zone A,Full-Time,Active,Production       ,General - Eng,MA,Drafter,Male,Hispanic,Divorced,Fully Meets,3
3350,2022-11-20,,Active,1973-01-07,,Production Technician I,Samantha Butler,BPC,Active,Full-Time,Zone B,Part-Time,Active,Production       ,Project Management - Con,MA,Technician,Female,Hispanic,Divorced,Fully Meets,5
3351,2021-12-15,2022-04-06,112 days 00:00:00,1974-09-08,47,Production Technician I,Amanda White,CCDR,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Production       ,Shop (Fleet),MA,Warehouse,Male,Hispanic,Married,Fully Meets,2
3352,2023-02-22,,Active,1986-04-05,,Production Technician I,Sarah Walker,EW,Active,Part-Time,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Groundman,Male,Other,Single,Fully Meets,3
3353,2020-03-29,,Active,1978-06-11,,Production Technician I,Brent Davis,MSC,Active,Contract,Zone B,Part-Time,Active,Production       ,General - Con,MA,Lineman,Female,Hispanic,Married,Fully Meets,3
3354,2021-08-09,2023-06-16,676 days 00:00:00,1961-04-21,62,Production Technician I,Michael Brown,NEL,Active,Part-Time,Zone A,Temporary,Retirement,Production       ,Field Operations,MA,Laborer,Female,Asian,Single,Fully Meets,3
3355,2023-01-02,2023-06-18,167 days 00:00:00,1991-02-23,32,Production Technician I,Elizabeth Scott,PL,Active,Contract,Zone B,Part-Time,Resignation,Production       ,Aerial,MA,Technician,Female,White,Divorced,Fully Meets,5
3356,2018-11-10,,Active,1991-08-14,,Production Technician I,Marco Stephenson,PYZ,Active,Full-Time,Zone C,Part-Time,Active,Production       ,General - Eng,MA,Technician,Female,Asian,Married,Needs Improvement,3
3357,2022-08-30,,Active,1942-08-09,,Production Technician I,Kevin Fitzgerald,SVG,Active,Full-Time,Zone B,Temporary,Active,Production       ,Engineers,MA,Director,Male,Asian,Married,Exceeds,1
3358,2021-07-30,2022-12-03,491 days 00:00:00,2000-01-24,22,Production Technician I,Jerry Williams,TNS,Leave of Absence,Full-Time,Zone A,Part-Time,Voluntary,Production       ,Field Operations,MA,Laborer,Male,Black,Divorced,Fully Meets,3
3359,2020-11-29,,Active,1980-02-08,,Production Technician I,James Ward,WBL,Active,Full-Time,Zone C,Temporary,Active,Production       ,Field Operations,MA,Laborer,Male,Hispanic,Married,Exceeds,3
3360,2021-03-24,,Active,1974-05-20,,Production Technician I,Patrick Wood,BPC,Active,Part-Time,Zone A,Part-Time,Active,Production       ,General - Con,MA,Safety,Female,Asian,Married,Exceeds,2
3361,2020-12-29,2022-02-23,421 days 00:00:00,1943-10-04,78,Production Technician I,Patrick Hart,CCDR,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,Production       ,General - Con,MA,Technician,Female,Other,Single,Exceeds,3
3362,2021-08-02,,Active,1967-11-10,,Production Technician I,Linda Gonzales,EW,Active,Full-Time,Zone C,Temporary,Active,Production       ,Field Operations,MA,Laborer,Female,Asian,Widowed,Exceeds,1
3363,2022-03-30,,Active,1957-07-26,,Production Technician I,Jack Branch,MSC,Active,Part-Time,Zone A,Temporary,Active,Production       ,Field Operations,MA,Laborer,Male,Black,Married,Exceeds,5
3364,2021-03-05,2021-09-07,186 days 00:00:00,1960-06-05,61,Production Technician II,Courtney Chambers,WBL,Active,Part-Time,Zone A,Temporary,Retirement,Production       ,Engineers,MA,Technician,Female,Hispanic,Single,Exceeds,3
3365,2020-12-02,,Active,1948-06-27,,Production Technician II,Andre Pacheco,NEL,Active,Contract,Zone B,Temporary,Active,Production       ,Project Management - Con,MA,Laborer,Male,Asian,Divorced,Fully Meets,3
3366,2019-01-20,2020-01-18,363 days 00:00:00,1976-05-14,43,Production Technician II,Angela Fowler,PL,Voluntarily Terminated,Contract,Zone C,Full-Time,Voluntary,Production       ,General - Con,MA,Project Manager,Male,Black,Widowed,Exceeds,4
3367,2020-05-30,2022-02-01,612 days 00:00:00,1962-10-16,59,Production Technician II,Patricia Doyle,BPC,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Production       ,Field Operations,MA,Laborer,Male,Other,Single,Exceeds,2
